danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,popularity,track_name,artist_name
0.587,0.244,7,-11.733,0.0269,0.115,0.00469,0.101,0.245,100.045,4.94,0,Haunt You Down,The Floating Men
0.488,0.538,0,-9.07,0.0312,0.103,0.0,0.259,0.412,146.053,4.21,0,Dreamland,The Floating Men
0.776,0.639,4,-9.882,0.14,0.157,0.332,0.0944,0.462,180.042,2.84,0,WATERSLIDE,Leon Cruise
0.665,0.74,6,-9.981,0.0881,0.243,4.21e-06,0.11,0.0895,179.996,2.84,0,EXTRA,Leon Cruise
0.758,0.431,2,-12.025,0.0608,0.178,0.0,0.117,0.509,80.005,2.2,0,OPEN DOOR,Leon Cruise
0.929,0.371,0,-9.543,0.0735,0.0511,9.35e-05,0.0671,0.78,140.007,3.66,0,WONDERFUL,Leon Cruise
0.908,0.433,5,-12.578,0.298,0.0255,2.83e-06,0.0778,0.729,110.091,3.78,0,SAUCE,Leon Cruise
0.799,0.62,0,-9.674,0.303,0.678,1.83e-06,0.106,0.364,143.059,4.03,1,FLIP THAT,Leon Cruise
0.78,0.543,7,-7.891,0.0524,0.00241,0.0278,0.155,0.279,102.025,2.35,0,TOP OF MY GAME,Leon Cruise
0.867,0.438,9,-9.981,0.0844,0.0261,2.81e-06,0.143,0.684,122.077,2.1,0,FAMILY,Leon Cruise
0.765,0.504,1,-11.157,0.0553,0.0949,0.0,0.104,0.471,149.968,2.69,0,RISING FAST (INTRO),Leon Cruise
0.774,0.548,7,-9.376,0.212,0.0112,0.0417,0.2,0.618,147.982,4.32,0,OVERTIME,Leon Cruise
0.863,0.457,1,-11.398,0.0445,0.345,0.000289,0.114,0.545,115.008,2.78,0,MAKIN MOVES,Leon Cruise
0.701,0.463,7,-9.043,0.32,0.353,0.0,0.12,0.512,170.093,2.82,0,WHAT YOU KNOW,King Robey
0.843,0.681,8,-7.063,0.0532,0.00188,1.93e-06,0.0914,0.803,100.007,3.2,0,ATENCIÓN,King Robey
0.894,0.648,4,-6.913,0.268,0.119,5.57e-06,0.118,0.753,141.921,3.15,0,FINA,King Robey
0.655,0.463,0,-11.261,0.0442,0.484,0.0106,0.12,0.571,164.991,2.91,0,LOVE WHEN YOU CALL,King Robey
0.741,0.396,1,-9.846,0.247,0.711,2.14e-06,0.112,0.547,159.992,2.83,0,DIGITAL HEARTBREAK,King Robey
0.721,0.628,11,-8.704,0.0709,0.0559,3.98e-05,0.118,0.612,174.992,2.58,0,MADE FOR,King Robey
0.831,0.357,0,-11.589,0.684,0.692,0.0,0.109,0.562,157.794,1.82,0,ATTIC FREESTYLE,King Robey
0.8,0.375,6,-12.455,0.293,0.859,0.0,0.107,0.797,139.959,3.0,0,OKAY OKAY,King Robey
0.826,0.438,9,-13.658,0.366,0.217,5.88e-05,0.156,0.592,149.994,2.34,0,LUXURY,King Robey
0.751,0.405,5,-9.149,0.0748,0.179,0.000626,0.103,0.187,79.96,2.4,0,SAY HELLO,King Robey
0.675,0.723,9,-7.566,0.237,0.0112,6.65e-05,0.114,0.213,144.96,3.28,0,Victory,KJBroadus
0.659,0.627,1,-9.798,0.211,0.0817,0.0,0.39,0.727,134.951,3.84,4,Elle,Kudrow
0.645,0.622,11,-8.614,0.469,0.00389,0.0,0.245,0.758,164.328,3.05,2,Stage,Kudrow
0.846,0.608,0,-11.07,0.276,0.00164,0.0,0.146,0.529,122.892,2.51,3,Blah,Kudrow
0.796,0.49,4,-14.714,0.269,0.648,0.0,0.135,0.888,91.982,3.0,0,"Kate Loves Dancing, Blue, and Sontag, Mississippi",The Songs of Love Foundation
0.731,0.314,8,-15.444,0.405,0.515,0.0,0.322,0.39,100.137,2.62,0,Mardi Gras,42oH
0.781,0.275,1,-15.229,0.464,0.135,0.0,0.814,0.217,128.463,5.35,0,Cashapp or Paypal,42oH
0.558,0.242,1,-16.541,0.393,0.683,0.0,0.165,0.356,185.268,5.13,0,A Mil,42oH
0.886,0.266,1,-16.712,0.297,0.376,0.0,0.619,0.162,108.578,3.07,0,Back 2 Back,42oH
0.807,0.303,11,-16.821,0.358,0.136,0.0,0.322,0.306,82.573,4.27,0,Wax Hits,42oH
0.802,0.295,2,-15.983,0.717,0.286,0.0,0.402,0.489,109.569,3.31,0,Flippin',42oH
0.684,0.437,10,-15.771,0.374,0.045,0.0,0.141,0.161,86.768,5.25,0,Ximmfs (Xans),42oH
0.368,0.324,11,-18.395,0.228,0.741,3.45e-05,0.422,0.703,147.764,1.71,0,High Horse Interlude,42oH
0.747,0.329,1,-17.846,0.147,0.238,0.000145,0.161,0.266,109.282,3.95,0,High Horse,42oH
0.748,0.256,1,-17.669,0.322,0.017,9.08e-06,0.142,0.188,97.658,6.17,0,I Don't Know Them,42oH
0.816,0.249,8,-16.779,0.501,0.2,0.000926,0.11,0.119,134.366,3.69,0,Birdbox,42oH
0.93,0.252,1,-17.273,0.593,0.0246,0.0,0.199,0.388,109.503,3.88,0,Loopy,42oH
0.791,0.336,6,-13.02,0.0316,0.443,0.00521,0.0989,0.3,113.999,4.31,1,Broken Arrow,Preston Gunderson
0.675,0.734,7,-9.377,0.116,0.0081,0.0,0.153,0.363,94.038,2.81,0,How I Be,G.E.M.S.
0.661,0.692,7,-6.381,0.328,0.138,0.0,0.339,0.317,103.586,3.15,7,NFT,Billy Bang Bang
0.499,0.592,11,-9.147,0.411,0.418,0.0,0.264,0.923,81.601,2.78,7,Avenue D Dreamz,Lil Polo Da Don
0.575,0.01,0,-29.713,0.0361,0.992,0.903,0.0962,0.399,105.039,2.92,1,Stargazer,Bedtime Instrumental Piano Music Academy
0.658,0.687,10,-6.288,0.338,0.0703,0.0,0.276,0.401,162.162,2.97,7,Proper,Fie Beezy
0.497,0.593,5,-10.48,0.0394,0.00362,1.08e-06,0.144,0.32,119.852,4.09,0,Hero - Our Season in His Time,Oakwood University USM Alumni
0.59,0.593,1,-6.274,0.274,0.219,0.0,0.0857,0.264,139.973,4.07,7,Rear View - Anatomy,Oakwood University USM Alumni
0.696,0.607,7,-9.158,0.443,0.509,0.0,0.303,0.338,90.101,3.84,0,Balance - An Experience Worth Fighting For,Oakwood University USM Alumni
0.681,0.584,7,-9.118,0.144,0.5,1.37e-05,0.108,0.495,155.993,4.8,0,Blow Me Away - Back to the Body,Oakwood University USM Alumni
0.457,0.28,2,-13.001,0.0951,0.953,0.0,0.342,0.622,133.006,2.06,0,Down By the Riverside - Hope,Oakwood University USM Alumni
0.64,0.625,5,-9.722,0.0962,0.2,1.77e-05,0.119,0.766,86.032,4.4,0,Designed to Praise You - The Desire of Nations,Oakwood University USM Alumni
0.537,0.481,9,-15.198,0.0552,0.847,0.905,0.0687,0.43,132.34,6.9,3,Holy Wars,Ed Perrone
0.427,0.189,9,-15.163,0.0406,0.803,0.00444,0.101,0.204,139.275,3.78,3,Inquisition,Ed Perrone
0.644,0.148,11,-15.526,0.0409,0.866,0.00268,0.127,0.19,98.6,3.66,1,Holy Wars (acoustic),Ed Perrone
0.632,0.222,10,-16.98,0.0404,0.834,0.000166,0.112,0.442,137.441,3.08,3,If Jesus Met Mohammed,Ed Perrone
0.485,0.562,5,-13.166,0.265,0.135,0.0,0.279,0.547,119.411,1.87,7,Certified,So Shiesty
0.454,0.933,4,-3.218,0.111,5.89e-06,0.0981,0.662,0.557,133.992,0.99,0,Voices,Bleed The Dream
0.449,0.983,1,-2.808,0.0943,0.000387,0.0,0.17,0.369,133.97,3.74,1,A Killer Inside,Bleed The Dream
0.509,0.977,8,-3.093,0.0903,0.00238,0.0,0.115,0.546,151.031,3.23,0,"You'll Have To Lie, To Be Honest",Bleed The Dream
0.535,0.839,1,-4.912,0.0395,7.92e-06,4.62e-05,0.138,0.563,96.514,3.55,1,Vampires (Don't Kill For The Money),Bleed The Dream
0.427,0.985,5,-3.732,0.251,0.000484,0.000309,0.53,0.157,148.993,3.61,1,Closer - Album Version (Edited),Bleed The Dream
0.521,0.924,6,-5.02,0.0494,6.29e-06,0.000273,0.0423,0.677,133.016,3.83,0,Beaten And Blindfolded,Bleed The Dream
0.451,0.983,8,-2.945,0.127,0.000111,0.0,0.382,0.36,151.01,3.79,0,Drowning Is Painless,Bleed The Dream
0.508,0.902,8,-4.841,0.0602,0.000751,0.0,0.139,0.215,133.064,3.94,1,It Takes A Fall (10 To 1),Bleed The Dream
0.597,0.962,1,-3.429,0.09,0.00281,0.0,0.143,0.439,117.954,4.0,1,This Parking Lot's A Murder Scene - Album Version (Edited),Bleed The Dream
0.436,0.982,5,-3.62,0.137,0.00486,0.0,0.111,0.415,163.038,3.73,0,Tell Someone Who Cares - Album Version (Edited),Bleed The Dream
0.6,0.967,10,-3.972,0.0596,0.00109,0.0,0.22,0.38,120.01,4.01,1,Stay The Hell Away From Me,Bleed The Dream
0.558,0.972,5,-3.482,0.097,0.00447,0.0,0.3,0.481,144.07,3.11,0,"Considering, This Time It Was Me",Bleed The Dream
0.452,0.973,8,-4.078,0.0803,2.87e-05,0.000223,0.0866,0.4,104.488,3.88,0,Tongue Tied,Bleed The Dream
0.515,0.948,11,-7.015,0.0805,0.0133,0.00132,0.421,0.587,127.376,3.7,1,Long Arm of the Law,Dead Winter Carpenters
0.509,0.807,4,-7.469,0.0477,0.102,4.22e-05,0.0911,0.796,123.918,3.75,1,Easy Sleep,Dead Winter Carpenters
0.655,0.836,5,-7.525,0.0657,0.127,1.44e-06,0.259,0.839,113.91,2.71,2,Bootleg Jack,Dead Winter Carpenters
0.247,0.649,7,-8.187,0.0343,0.0319,0.000784,0.17,0.42,200.001,4.83,4,Colorado Wildfire,Dead Winter Carpenters
0.387,0.68,9,-8.523,0.0444,0.138,0.000374,0.398,0.314,115.106,5.27,1,West Shore Town,Dead Winter Carpenters
0.617,0.793,9,-11.969,0.0472,0.179,9.45e-05,0.0914,0.717,111.01,2.73,1,Gonna Make It This Time,Frankie Liszka
0.69,0.763,0,-11.771,0.0464,0.175,5.21e-05,0.201,0.918,110.523,2.97,1,Wake up Katie,Frankie Liszka
0.654,0.738,5,-12.449,0.0555,0.157,2.58e-05,0.22,0.939,111.064,3.11,0,Traveling Cavaliers,Frankie Liszka
0.599,0.708,9,-12.625,0.0519,0.0663,0.0,0.204,0.843,112.49,2.35,1,I'd Rather Be with You,Frankie Liszka
0.615,0.687,2,-11.6,0.054,0.141,0.0,0.142,0.676,109.923,2.68,1,Tonight We Might Fall in Love Polka,Frankie Liszka
0.647,0.738,0,-12.207,0.0353,0.0876,8.07e-05,0.229,0.93,109.764,3.52,1,Somebody's Fool Polka,Frankie Liszka
0.604,0.715,9,-12.482,0.0644,0.102,1.83e-05,0.0736,0.91,111.651,2.52,1,Annie's Polka,Frankie Liszka
0.715,0.887,7,-11.535,0.0497,0.146,0.406,0.0342,0.929,109.943,2.13,0,Tin Lizzy Polka,Frankie Liszka
0.648,0.759,10,-11.218,0.0416,0.0965,2.25e-06,0.328,0.921,110.531,2.38,0,This Is It,Frankie Liszka
0.724,0.76,11,-11.663,0.0459,0.138,0.0,0.278,0.928,110.361,2.82,0,Let the World Turn Polka,Frankie Liszka
0.655,0.633,5,-12.657,0.0414,0.113,1.07e-06,0.189,0.794,111.767,3.58,0,Too Late Polka,Frankie Liszka
0.592,0.739,9,-12.219,0.0544,0.129,8.62e-06,0.0937,0.88,112.457,2.34,0,Sunday Morning Polka,Frankie Liszka
0.597,0.649,9,-12.945,0.0478,0.0121,0.981,0.143,0.962,110.635,1.05,0,End Track,Frankie Liszka
0.628,0.676,10,-9.134,0.516,0.237,0.0,0.192,0.135,54.212,2.09,0,All Blazk Hoodie,DB MONEYCRAZY
0.779,0.902,11,-4.868,0.292,0.369,0.0,0.125,0.831,97.021,2.68,0,Niggas Sensitive,DB MONEYCRAZY
0.712,0.665,3,-9.367,0.379,0.265,0.0,0.142,0.75,90.157,2.67,0,4300 Spartans,DB MONEYCRAZY
0.439,0.718,8,-7.022,0.359,0.018,1.06e-05,0.0648,0.518,173.84,3.91,0,Ain`t Feeling Niggas,DB MONEYCRAZY
0.729,0.643,11,-8.786,0.27,0.582,0.0,0.12,0.555,89.927,4.26,0,Not Him,DB MONEYCRAZY
0.532,0.74,8,-8.598,0.631,0.481,0.0,0.102,0.73,179.716,3.38,0,Derek Jeeter,DB MONEYCRAZY
0.546,0.883,8,-8.322,0.58,0.298,1.16e-05,0.544,0.651,172.187,4.02,6,Fuzk Suzkas,DB MONEYCRAZY
0.69,0.813,8,-7.437,0.412,0.764,0.000631,0.157,0.787,89.992,4.05,0,Catch A Body,DB MONEYCRAZY
0.718,0.658,1,-9.037,0.507,0.601,0.0,0.0849,0.702,169.027,2.65,0,Never Broke,DB MONEYCRAZY
0.696,0.77,2,-7.908,0.425,0.0792,0.0,0.172,0.683,174.137,4.14,0,BU4L,DB MONEYCRAZY
0.142,0.187,9,-15.663,0.0386,0.137,0.405,0.122,0.0287,141.133,4.53,2,Opening Credits,Harry Manfredini
0.216,0.112,7,-16.28,0.0362,0.142,0.391,0.0822,0.0266,80.796,3.13,1,The 'Cryo'ing Game,Harry Manfredini
0.163,0.0304,11,-28.394,0.0342,0.139,0.0554,0.109,0.0393,51.206,2.8,1,"Meanwhile, 450 Years Later",Harry Manfredini
0.378,0.207,4,-14.514,0.037,0.828,0.143,0.113,0.0391,122.082,2.27,0,The Trip To Grendel,Harry Manfredini
0.257,0.194,11,-20.777,0.0311,0.507,0.197,0.155,0.123,142.622,5.46,0,Nano Ant Technology,Harry Manfredini
0.193,0.0224,5,-23.773,0.038,0.762,0.817,0.122,0.0331,105.518,4.27,0,Jason Thaws Out,Harry Manfredini
0.391,0.0878,10,-21.883,0.0486,0.595,0.809,0.137,0.0337,118.09,2.28,0,He's Back,Harry Manfredini
0.244,0.0459,4,-18.415,0.0404,0.687,0.159,0.109,0.0344,109.105,7.15,0,The Grunts,Harry Manfredini
0.156,0.0797,0,-17.228,0.0373,0.848,0.249,0.113,0.0314,149.786,6.5,0,Give Me That Old Time Machete,Harry Manfredini
0.16,0.151,4,-16.942,0.0353,0.41,0.291,0.108,0.0306,137.091,6.73,0,Kinsa Kracks,Harry Manfredini
0.435,0.335,0,-11.853,0.0321,0.0776,0.263,0.37,0.0363,102.799,2.82,0,KM Kicks Butt,Harry Manfredini
0.161,0.0121,4,-33.397,0.0473,0.933,0.963,0.1,0.0365,129.881,2.22,0,Escape Plan,Harry Manfredini
0.301,0.229,5,-10.14,0.0341,0.549,0.165,0.112,0.039,122.564,4.39,1,Birth Of The UberJason,Harry Manfredini
0.569,0.701,7,-9.707,0.081,0.796,0.0353,0.0745,0.11,81.335,1.72,0,The Wind Tunnel,Harry Manfredini
0.321,0.31,9,-13.115,0.0371,0.684,0.766,0.1,0.131,110.939,2.87,0,Oops? What Oops?,Harry Manfredini
0.213,0.306,0,-17.24,0.049,0.521,0.85,0.0863,0.102,88.718,2.39,0,Virtual Crystal Lake,Harry Manfredini
0.208,0.285,7,-9.744,0.0315,0.875,0.324,0.141,0.0397,78.94,3.69,0,All's Well That Ends... Well?,Harry Manfredini
0.264,0.293,2,-11.878,0.0336,0.906,0.768,0.107,0.0373,84.255,4.01,0,End Credits,Harry Manfredini
0.65,0.818,7,-8.069,0.0588,0.00734,0.000378,0.085,0.79,160.012,3.61,1,Words I Say,Coral Thief
0.711,0.823,3,-6.726,0.0393,0.133,1.65e-05,0.126,0.832,144.031,3.58,0,Hypnotizer,Coral Thief
0.649,0.92,9,-7.178,0.0409,0.01,1.01e-05,0.311,0.968,153.872,3.58,1,Crazy Girl,Coral Thief
0.689,0.748,9,-7.387,0.0827,0.00175,0.000396,0.214,0.892,156.167,3.13,1,Colorado Roots,Coral Thief
0.691,0.732,9,-7.092,0.0271,0.0616,1.14e-06,0.196,0.46,135.994,3.42,0,Broken,Coral Thief
0.81,0.689,2,-7.6,0.0402,0.0663,0.000455,0.148,0.836,132.047,3.51,0,One of a Kind,Coral Thief
0.772,0.785,8,-7.322,0.0304,0.00368,2.64e-05,0.103,0.771,101.92,4.06,0,Remedy,Coral Thief
0.79,0.615,9,-7.399,0.0361,0.0692,1.85e-06,0.742,0.934,138.027,3.82,0,All the Time,Coral Thief
0.768,0.784,2,-7.331,0.0543,0.0269,4.98e-05,0.0654,0.856,152.036,3.24,1,Mr. Driggs,Coral Thief
0.708,0.766,7,-7.3,0.0486,0.0279,0.0,0.129,0.874,148.03,2.35,1,Falling Down Like Rain,Coral Thief
0.0,2.02e-05,9,-8.17,0.0,0.00853,0.000102,0.105,0.0,0.0,32.49,0,8:40,Coral Thief
0.758,0.756,7,-6.528,0.0493,0.163,0.0,0.41,0.79,105.03,3.6,7,El Niño De La Tuna,Roberto Tapia
0.423,0.376,1,-16.013,0.533,0.531,0.0,0.153,0.264,179.738,1.6,0,Take Ya Home,MT Kbandz
0.737,0.82,1,-7.054,0.0618,0.137,0.0,0.114,0.292,90.885,2.47,0,Paid in Full,J-Hustle
0.761,0.936,0,-1.516,0.155,0.0343,0.0,0.117,0.427,140.05,2.94,0,Ahead of My Time,J-Hustle
0.512,0.952,6,-1.024,0.267,0.116,0.0,0.32,0.361,160.092,2.58,0,Hunt 4 Dat Green,J-Hustle
0.648,0.816,7,-4.845,0.317,0.0404,0.0,0.0659,0.195,85.961,2.14,0,Cant Phase Me,J-Hustle
0.769,0.887,2,-2.952,0.053,0.109,0.0,0.212,0.399,129.987,2.95,0,Back At It,J-Hustle
0.635,0.84,0,-6.286,0.354,0.25,0.0,0.264,0.478,80.013,3.75,0,Expert,J-Hustle
0.784,0.744,9,-4.308,0.118,0.00824,0.0,0.125,0.237,100.019,2.8,0,We the Ones,J-Hustle
0.799,0.889,9,-3.203,0.106,0.203,0.0,0.1,0.451,140.884,2.75,0,Authentic in Everyway,J-Hustle
0.666,0.753,7,-4.008,0.282,0.0936,0.0,0.0998,0.337,159.884,3.35,0,Out of Control,J-Hustle
0.697,0.876,1,-3.97,0.293,0.0145,0.0,0.142,0.413,170.736,2.76,0,Gotta Be,J-Hustle
0.764,0.784,8,-8.081,0.178,0.00515,0.0,0.102,0.749,142.023,3.16,0,Top Notch Hustle,J-Hustle
0.689,0.924,9,-4.414,0.0829,0.232,0.0,0.129,0.552,83.002,2.99,0,Take Flight,J-Hustle
0.147,0.00863,10,-33.323,0.0411,0.979,0.972,0.106,0.0379,137.944,5.54,1,wild country,Zella Rae
0.154,0.0722,10,-23.012,0.0514,0.96,0.888,0.102,0.0345,73.174,5.62,1,wild harvest,Zella Rae
0.114,0.0448,10,-25.181,0.0427,0.972,0.948,0.168,0.0325,73.416,5.58,0,wild horse mesa,Zella Rae
0.132,0.0334,11,-18.22,0.0364,0.96,0.692,0.0874,0.0314,82.032,5.69,0,wyoming,Zella Rae
0.0629,0.0354,9,-25.478,0.0464,0.978,0.834,0.113,0.0302,65.445,5.54,1,yankee fakir,Zella Rae
0.0856,0.0109,10,-23.879,0.0422,0.984,0.961,0.134,0.0313,84.447,5.54,1,west of dodge city,Zella Rae
0.152,0.0541,10,-23.263,0.0441,0.98,0.857,0.103,0.0299,76.065,5.76,1,west to glory,Zella Rae
0.177,0.0818,10,-26.734,0.0438,0.982,0.928,0.157,0.035,67.536,5.59,1,when a girl's beautiful,Zella Rae
0.138,0.0562,3,-20.637,0.0445,0.978,0.935,0.127,0.0306,56.037,5.57,1,where there's life,Zella Rae
0.177,0.0532,10,-25.35,0.0442,0.981,0.785,0.114,0.0363,66.792,5.63,1,whispering city,Zella Rae
0.442,0.672,6,-15.215,0.962,0.738,0.0,0.925,0.47,178.06,1.61,0,Introduction (Live),Adam Ezra Group
0.558,0.571,1,-8.215,0.0564,0.726,0.0,0.677,0.434,117.059,3.76,1,The Mountain (Live),Adam Ezra Group
0.578,0.388,3,-20.365,0.788,0.557,0.0,0.439,0.254,104.579,1.52,0,Intro - Shine (Live),Adam Ezra Group
0.447,0.397,3,-10.286,0.0465,0.657,0.0,0.686,0.342,106.862,4.69,1,Shine (Live),Adam Ezra Group
0.586,0.386,9,-18.902,0.938,0.906,0.0,0.303,0.408,82.601,1.47,0,Intro - Letter to Allison (Live),Adam Ezra Group
0.511,0.44,11,-9.727,0.0412,0.768,0.0,0.696,0.562,80.291,4.63,1,Letter to Allison (Live),Adam Ezra Group
0.584,0.174,7,-16.657,0.344,0.772,0.0,0.477,0.515,123.321,1.08,0,Intro - You Speak Girl (Live),Adam Ezra Group
0.501,0.439,9,-11.762,0.0831,0.722,6.24e-06,0.819,0.549,88.09,3.63,1,You Speak Girl (Live),Adam Ezra Group
0.604,0.263,8,-18.091,0.85,0.878,0.0,0.482,0.666,101.863,0.72,0,Intro - Chelsea You're Alright (Live),Adam Ezra Group
0.435,0.442,3,-11.269,0.0375,0.881,6.73e-06,0.703,0.624,101.168,3.35,1,Chelsea You're Alright (Live),Adam Ezra Group
0.663,0.434,8,-18.565,0.914,0.666,0.0,0.609,0.649,102.713,0.46,0,Intro - Sprig (Live),Adam Ezra Group
0.599,0.571,7,-8.041,0.038,0.45,0.0,0.717,0.79,101.731,3.92,0,Sprig (Live),Adam Ezra Group
0.591,0.275,6,-27.072,0.889,0.572,0.0,0.556,0.376,82.616,1.9,0,Intro - You Today (Live),Adam Ezra Group
0.519,0.321,7,-11.126,0.0406,0.659,0.0,0.693,0.396,133.757,3.78,0,You Today (Live),Adam Ezra Group
0.471,0.479,10,-10.45,0.0366,0.748,0.0,0.715,0.724,94.863,4.03,0,Alright Today (Live),Adam Ezra Group
0.638,0.469,9,-16.114,0.941,0.907,0.0,0.225,0.695,80.905,0.36,0,Intro - Hearts and Triangles (Live),Adam Ezra Group
0.416,0.326,3,-15.067,0.0818,0.882,0.0,0.694,0.567,149.419,3.63,0,Hearts and Triangles (Live),Adam Ezra Group
0.631,0.567,6,-16.468,0.936,0.762,0.0,0.487,0.479,82.066,3.67,0,Intro - Coverman (Live),Adam Ezra Group
0.441,0.845,8,-7.291,0.0947,0.826,0.0,0.765,0.76,169.238,4.47,1,Coverman (Live),Adam Ezra Group
0.537,0.862,7,-7.648,0.028,0.0489,0.505,0.1,0.879,134.816,4.7,3,Leave Me Alone,New Order
0.598,0.68,3,-11.431,0.029,0.209,0.00172,0.3,0.708,112.066,4.29,0,Such a Shame,Talk Talk
0.621,0.54,4,-11.82,0.0287,0.0661,2.31e-05,0.11,0.623,96.332,4.11,0,Deus,The Sugarcubes
0.79,0.725,0,-9.935,0.0549,0.0222,0.0637,0.0863,0.605,125.097,3.07,0,M,The Cure
0.64,0.611,0,-9.817,0.0284,0.211,0.756,0.0942,0.68,149.774,5.89,0,Heart and Soul,Joy Division
0.78,0.464,0,-13.898,0.0572,0.353,0.0242,0.0656,0.784,110.465,4.21,0,Ghost Song,Jim Morrison
0.445,0.991,11,-5.412,0.101,1.63e-05,0.789,0.118,0.661,104.88,3.68,0,Reverence,The Jesus and Mary Chain
0.488,0.489,0,-10.781,0.0248,0.25,0.0126,0.674,0.584,81.047,4.46,0,Venus In Furs [Edit] - Live,The Velvet Underground
0.83,0.611,7,-6.811,0.0333,0.476,0.00096,0.297,0.791,127.051,3.05,0,The Good Thing,Talking Heads
0.946,0.743,7,-6.436,0.0817,0.158,2.72e-05,0.0454,0.827,103.059,3.51,0,Genius of Love (Edit),Tom Tom Club
0.634,0.787,4,-6.876,0.0834,0.0031,0.0,0.12,0.319,123.775,5.73,0,Friends of Mine,Duran Duran
0.741,0.841,2,-7.622,0.0655,0.116,0.0535,0.0611,0.913,119.977,5.75,0,Chant No 1 (I Don't Need This Pressure On) [12'' Version],Spandau Ballet
0.714,0.375,7,-13.532,0.0369,0.00423,0.437,0.292,0.669,127.674,3.92,0,To Look at You,INXS
0.579,0.565,0,-10.443,0.0304,0.22,0.00359,0.549,0.663,120.941,2.64,0,Stop Your Sobbing,Pretenders
0.643,0.59,11,-10.843,0.0284,0.0806,0.00578,0.174,0.818,126.651,3.99,4,Well I Wonder,The Smiths
0.481,0.792,5,-11.7,0.0332,0.0255,0.0197,0.519,0.562,127.733,3.54,0,Leaves,Primal Scream
0.593,0.669,9,-7.731,0.0257,0.308,5.86e-06,0.106,0.462,98.619,5.02,0,All the Beautiful Worlds,Stevie Nicks
0.461,0.428,11,-7.581,0.03,0.325,0.0,0.0624,0.372,103.116,3.19,0,Androgynous,The Replacements
0.572,0.848,0,-9.587,0.0461,0.0327,0.493,0.069,0.634,117.885,4.04,0,All My Colours,Echo & the Bunnymen
0.634,0.375,0,-13.583,0.0343,0.847,0.199,0.122,0.242,126.239,2.69,0,Strange Little Girl,The Stranglers
0.665,0.594,0,-10.638,0.0293,0.0977,1.16e-05,0.0818,0.748,105.934,4.3,0,You're So Vain,Carly Simon
0.429,0.357,4,-13.978,0.031,0.139,3.34e-06,0.204,0.267,114.724,4.19,0,Moon Over Kentucky,Sparks
0.619,0.466,4,-11.15,0.0308,0.176,0.000914,0.0617,0.226,79.032,4.23,0,I'm Not the One,The Cars
0.608,0.917,7,-6.083,0.0431,0.0123,0.0261,0.223,0.604,132.861,5.08,0,Shine,Blue Zoo
0.677,0.813,0,-7.795,0.0553,0.00874,0.34,0.204,0.948,106.889,3.79,0,Big Man Restless,Kissing The Pink
0.691,0.666,0,-10.371,0.0377,0.0209,5.04e-06,0.0873,0.765,126.166,4.51,0,Keep Me In the Dark,Arcadia
0.678,0.844,2,-6.75,0.0283,0.223,0.589,0.12,0.532,114.549,4.59,0,Just an Echo,B-Movie
0.44,0.223,0,-20.415,0.0318,0.737,0.739,0.0928,0.101,110.527,4.46,0,In Places On the Run,The Dream Academy
0.299,0.268,7,-18.911,0.0334,0.725,0.0141,0.093,0.0433,145.406,4.22,0,I Remember,Julee Cruise
0.664,0.758,2,-12.035,0.0347,0.00863,2.43e-06,0.0183,0.848,152.643,2.67,0,Goodbye Darling,Alan Vega
0.544,0.531,2,-10.005,0.0391,0.0642,1.48e-05,0.397,0.149,181.591,4.53,0,Beggars Day,Crazy Horse
0.617,0.738,2,-12.773,0.0436,0.0181,0.0183,0.131,0.834,131.16,4.42,0,Round,Public Image Ltd.
0.566,0.835,0,-5.971,0.0357,0.000787,0.175,0.0586,0.891,114.815,3.9,0,Venus,Television
0.508,0.85,11,-4.93,0.057,0.00404,0.618,0.358,0.456,118.97,3.22,0,Alsatian Cousin,Morrissey
0.543,0.629,4,-10.978,0.0277,0.499,6.69e-06,0.224,0.753,118.195,3.5,0,Think for a Minute,The Housemartins
0.501,0.199,8,-16.631,0.0385,0.869,1.01e-05,0.107,0.409,116.749,5.51,0,1967,Adrian Belew
0.436,0.726,7,-11.783,0.0295,0.00611,0.681,0.0579,0.581,129.004,2.26,0,I'll Cry Alone,Flamin' Groovies
0.605,0.486,5,-12.549,0.0311,0.41,1.74e-06,0.215,0.514,125.739,3.34,0,Off Night Backstreet,Joni Mitchell
0.336,0.259,8,-14.509,0.0328,0.874,0.000899,0.131,0.381,84.763,2.88,0,Morning Glory,Tim Buckley
0.865,0.972,10,-0.766,0.189,0.197,0.0,0.0659,0.894,96.05,3.55,1,Latin Heat,Lawless
0.695,0.757,7,-6.902,0.0409,0.0287,0.0255,0.145,0.657,87.058,3.8,0,Dinero,Eastside Ghetto
0.697,0.892,7,-2.31,0.065,0.0326,1.25e-05,0.325,0.724,90.79,3.97,0,Love Hurts,Lawless
0.899,0.831,6,-2.992,0.0493,0.0302,0.0,0.125,0.889,120.06,4.06,0,Some Girls,Slow Pain
0.735,0.888,10,-2.234,0.194,0.0342,0.0,0.158,0.811,90.829,4.25,1,Estelo Frio,Don Cisco
0.812,0.877,8,-2.1,0.0559,0.0126,0.0,0.0264,0.686,95.044,3.57,0,Mexican Connection,Mr. Shadow
0.798,0.892,2,-1.481,0.0512,0.112,0.0,0.157,0.688,93.788,3.79,0,"The Good, The Bad, The Ugly",Lil Rob
