year,track_name,track_popularity,album,artist_name,artist_genres,main_genre,artist_popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min
2005,Beverly Hills,72,Make Believe,Weezer,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",rock,74,0.693,0.823,5,-3.761,0.0726,0.0932,0.0,0.328,0.741,87.904,3.27
2005,Hollaback Girl,72,Love Angel Music Baby (Deluxe Version),Gwen Stefani,"['dance pop', 'pop']",pop,73,0.926,0.916,10,-2.221,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,3.33
2005,Speed of Sound,72,X&Y,Coldplay,"['permanent wave', 'pop']",pop,88,0.514,0.898,11,-6.765,0.0577,0.00488,0.0345,0.0746,0.353,123.067,4.8
2005,Beautiful Soul,72,Beautiful Soul,Jesse McCartney,"['dance pop', 'pop', 'post-teen pop']",pop,59,0.66,0.666,9,-4.342,0.0472,0.0759,0.0,0.0268,0.933,89.975,3.57
2007,Kiss Kiss (feat. T-Pain),72,Exclusive (Expanded Edition),Chris Brown,"['r&b', 'rap']",r&b,87,0.729,0.658,10,-3.386,0.225,0.0506,0.0,0.0693,0.551,140.043,4.18
2007,Hate That I Love You,72,Good Girl Gone Bad: Reloaded,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.637,0.73,5,-5.38,0.0874,0.323,0.0,0.0981,0.732,93.867,3.65
2007,Rockstar - 2020 Remaster,72,All The Right Reasons (15th Anniversary Expanded Edition),Nickelback,"['alternative metal', 'canadian rock', 'post-grunge']",rock,78,0.621,0.913,0,-3.352,0.0385,0.0477,0.0,0.314,0.679,144.073,4.26
2008,Apologize,72,Shock Value,Timbaland,"['dance pop', 'pop', 'pop rap']",pop,78,0.653,0.604,8,-6.017,0.0278,0.0292,0.0,0.097,0.101,118.016,3.07
2008,Hot N Cold,72,One Of The Boys,Katy Perry,['pop'],pop,84,0.706,0.841,7,-3.956,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,3.67
2008,Superstar (feat. Matthew Santos),72,Lupe Fiasco's The Cool,Lupe Fiasco,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",rap,67,0.572,0.822,11,-6.015,0.361,0.207,0.0,0.359,0.472,94.812,4.82
2008,Kiss Kiss (feat. T-Pain),72,Exclusive (Expanded Edition),Chris Brown,"['r&b', 'rap']",r&b,87,0.729,0.658,10,-3.386,0.225,0.0506,0.0,0.0693,0.551,140.043,4.18
2008,When I Grow Up,72,Doll Domination (Deluxe),The Pussycat Dolls,"['dance pop', 'girl group', 'pop']",pop,69,0.671,0.685,11,-5.762,0.05,0.00165,0.0,0.398,0.368,118.449,4.09
2008,Hate That I Love You,72,Good Girl Gone Bad: Reloaded,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.637,0.73,5,-5.38,0.0874,0.323,0.0,0.0981,0.732,93.867,3.65
2008,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",72,Where the Light Is: John Mayer Live In Los Angeles,John Mayer,"['neo mellow', 'singer-songwriter']",,77,0.315,0.296,5,-13.262,0.0315,0.771,0.0,0.702,0.435,173.509,4.39
2008,Skinny Love,72,"For Emma, Forever Ago",Bon Iver,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']",pop,76,0.592,0.263,4,-14.029,0.0568,0.845,5.68e-06,0.127,0.109,76.366,3.98
2009,Meet Me Halfway,72,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",pop,80,0.798,0.629,11,-6.857,0.0735,0.00474,2.29e-05,0.324,0.4,130.002,4.74
2009,You Belong With Me,72,Fearless (Big Machine Radio Release Special),Taylor Swift,['pop'],pop,100,0.687,0.745,6,-4.432,0.0379,0.178,1.59e-05,0.111,0.435,129.966,3.87
2009,I Know You Want Me (Calle Ocho),72,Pitbull Starring In Rebelution,Pitbull,"['dance pop', 'miami hip hop', 'pop']",pop,84,0.817,0.733,2,-6.009,0.145,0.0152,4.31e-05,0.107,0.833,127.056,3.95
2009,Day 'N' Nite (nightmare),72,Man On The Moon: The End Of Day (Deluxe),Kid Cudi,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",hip hop,81,0.881,0.441,11,-6.278,0.0646,0.48,9.08e-06,0.119,0.804,138.014,3.69
2009,If U Seek Amy,72,Circus (Deluxe Version),Britney Spears,"['dance pop', 'pop']",pop,81,0.717,0.587,4,-7.296,0.0339,0.0192,0.0,0.0523,0.544,129.954,3.61
2009,Birthday Sex,72,Jeremih,Jeremih,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",rap,73,0.677,0.523,7,-5.603,0.0439,0.295,0.0,0.15,0.446,60.019,3.78
2009,DONTTRUSTME,72,WANT,3OH!3,"['dance pop', 'electropowerpop', 'pop punk', 'pop rap', 'post-teen pop']",pop,63,0.791,0.713,5,-3.742,0.254,0.0163,0.0,0.189,0.514,130.012,3.21
2010,Bottoms Up (feat. Nicki Minaj),72,"Passion, Pain & Pleasure (Deluxe Version)",Trey Songz,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",pop,69,0.844,0.601,1,-5.283,0.157,0.0205,0.0,0.385,0.331,73.989,4.03
2010,OMG (feat. will.i.am),72,Raymond v Raymond (Expanded Edition),USHER,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",hip hop,83,0.781,0.745,4,-5.81,0.0332,0.198,1.14e-05,0.36,0.326,129.998,4.49
2010,Your Love Is My Drug,72,Animal (Expanded Edition),Kesha,"['dance pop', 'pop']",pop,79,0.826,0.612,1,-3.891,0.0982,0.00681,0.0,0.0889,0.756,120.057,3.12
2010,Animal,72,Habits,Neon Trees,"['modern rock', 'neo mellow', 'pop rock', 'pov: indie']",rock,66,0.482,0.833,5,-5.611,0.0449,0.000346,0.0,0.365,0.74,148.039,3.54
2010,Empire State of Mind (Part II) Broken Down,72,The Element Of Freedom,Alicia Keys,"['neo soul', 'pop', 'r&b']",pop,79,0.484,0.368,6,-7.784,0.0341,0.74,3.82e-05,0.118,0.142,92.923,3.61
2011,Midnight City,72,"Hurry Up, We're Dreaming",M83,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",pop,71,0.526,0.712,11,-6.525,0.0356,0.0161,0.0,0.179,0.32,105.009,4.02
2011,Lego House,72,+,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",pop,87,0.592,0.637,11,-8.48,0.0992,0.562,0.0,0.13,0.565,159.701,3.08
2011,6 Foot 7 Foot,72,Tha Carter IV (Complete Edition),Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",hip hop,86,0.364,0.752,2,-5.429,0.304,0.0007,0.0,0.318,0.606,79.119,4.14
2012,Adorn,72,Kaleidoscope Dream,Miguel,"['r&b', 'urban contemporary']",r&b,79,0.625,0.576,11,-5.693,0.175,0.0543,4.07e-05,0.187,0.235,179.063,3.22
2012,The One That Got Away,72,Teenage Dream: The Complete Confection,Katy Perry,['pop'],pop,84,0.687,0.792,1,-4.023,0.0353,0.000802,0.0,0.2,0.864,133.962,3.79
2012,Breezeblocks,72,An Awesome Wave,alt-J,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",rock,71,0.615,0.658,5,-7.299,0.0343,0.096,0.000911,0.205,0.293,150.093,3.78
2012,On Top Of The World,72,Night Visions (Deluxe),Imagine Dragons,"['modern rock', 'pop', 'rock']",rock,87,0.635,0.926,0,-5.589,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,3.16
2012,Payphone,72,Overexposed (Deluxe),Maroon 5,['pop'],pop,85,0.739,0.756,4,-4.828,0.0394,0.0136,0.0,0.37,0.523,110.028,3.86
2013,Stay,72,Unapologetic (Edited Version),Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.621,0.31,9,-10.164,0.0283,0.945,6.12e-05,0.117,0.125,111.893,4.01
2013,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,72,I Could Be The One [Avicii vs Nicky Romero],Avicii,"['dance pop', 'edm', 'pop', 'pop dance']",pop,81,0.509,0.79,6,-3.782,0.0374,0.332,6.67e-05,0.316,0.638,127.946,3.47
2014,Don't,72,x (Deluxe Edition),Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",pop,87,0.806,0.608,1,-7.008,0.0659,0.0113,0.0,0.635,0.849,95.049,3.66
2014,Say Something,72,Is There Anybody Out There?,A Great Big World,"['neo mellow', 'piano rock', 'pop rock', 'viral pop']",rock,60,0.407,0.147,2,-8.822,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3.82
2014,Magic,72,Ghost Stories,Coldplay,"['permanent wave', 'pop']",pop,88,0.738,0.482,6,-8.917,0.0402,0.0266,0.621,0.106,0.352,93.457,4.75
2014,Chandelier,72,1000 Forms Of Fear (Deluxe Version),Sia,"['australian dance', 'australian pop', 'pop']",pop,84,0.399,0.787,1,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,3.6
2014,She Looks So Perfect,72,5 Seconds Of Summer,5 Seconds of Summer,"['boy band', 'pop']",pop,77,0.494,0.951,9,-4.237,0.132,0.000569,0.0,0.327,0.441,160.025,3.37
2014,Turn Down for What,72,Turn Down for What,DJ Snake,"['edm', 'electronic trap', 'pop', 'pop dance']",rap,78,0.818,0.799,1,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,3.56
2014,I See Fire,72,The Hobbit: The Desolation of Smaug (Original Motion Picture Soundtrack),Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",pop,87,0.633,0.0519,10,-21.107,0.0365,0.562,0.0,0.097,0.204,76.034,5.01
2015,Ayo,72,Fan of A Fan The Album (Expanded Edition),Chris Brown,"['r&b', 'rap']",r&b,87,0.823,0.563,6,-5.095,0.0443,0.0399,0.0,0.0851,0.682,98.031,3.75
2015,Do It Again,72,Do It Again,Pia Mia,"['dance pop', 'pop', 'post-teen pop']",pop,57,0.712,0.564,8,-6.527,0.047,0.0266,0.0,0.0874,0.411,95.95,3.46
2015,Style,72,1989,Taylor Swift,['pop'],pop,100,0.598,0.786,2,-5.572,0.0383,0.00253,0.0016,0.117,0.456,95.019,3.85
2015,Jumpman,72,What A Time To Be Alive,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",hip hop,96,0.852,0.553,1,-7.286,0.187,0.0559,0.0,0.332,0.656,142.079,3.43
2015,GDFR (feat. Sage the Gemini & Lookas),72,My House,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",pop,80,0.657,0.827,5,-4.036,0.0734,0.000704,0.00534,0.065,0.69,145.889,3.17
2016,Trouble,72,Tell Me I'm Pretty,Cage The Elephant,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",rock,75,0.47,0.623,0,-5.655,0.0302,0.392,0.000439,0.0992,0.298,77.861,3.77
2016,Alaska,72,Heard It In A Past Life,Maggie Rogers,['indie pop'],pop,71,0.847,0.386,9,-10.668,0.0507,0.411,0.00176,0.108,0.178,104.001,3.13
2016,Dangerous Woman,72,Dangerous Woman,Ariana Grande,['pop'],pop,94,0.664,0.602,4,-5.369,0.0412,0.0529,0.0,0.356,0.289,134.049,3.93
2016,Jumpman,72,What A Time To Be Alive,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",hip hop,96,0.852,0.553,1,-7.286,0.187,0.0559,0.0,0.332,0.656,142.079,3.43
2016,Into You,72,Dangerous Woman,Ariana Grande,['pop'],pop,94,0.623,0.734,9,-5.948,0.107,0.0162,1.75e-06,0.145,0.37,107.853,4.07
2017,Lonely Together (feat. Rita Ora),72,AV?CI (01),Avicii,"['dance pop', 'edm', 'pop', 'pop dance']",pop,81,0.655,0.666,5,-5.309,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,3.03
2017,Scars To Your Beautiful,72,Know-It-All (Deluxe),Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'pop']",r&b,72,0.319,0.739,0,-5.74,0.272,0.0285,0.0,0.111,0.449,194.169,3.84
2017,Bodak Yellow,72,Invasion of Privacy,Cardi B,"['pop', 'rap']",pop,81,0.926,0.703,11,-6.337,0.103,0.0659,0.0,0.231,0.485,125.022,3.73
2017,ELEMENT.,72,DAMN.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",hip hop,90,0.748,0.705,4,-4.547,0.485,0.204,0.0,0.246,0.483,189.891,3.48
2017,Sit Next to Me,72,Sacred Hearts Club,Foster The People,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",rock,72,0.638,0.738,6,-4.976,0.0292,0.117,0.000384,0.689,0.657,97.021,4.05
2017,Liability,72,Melodrama,Lorde,"['art pop', 'metropopolis', 'nz pop', 'pop']",pop,76,0.587,0.229,10,-11.254,0.128,0.92,0.0,0.1,0.379,75.67,2.86
2018,Saturday Sun,72,Nation of Two,Vance Joy,"['folk-pop', 'modern rock']",pop,75,0.637,0.864,8,-4.381,0.0468,0.484,0.0,0.222,0.706,99.995,3.58
2018,Simple,72,Can't Say I Ain't Country,Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",pop,74,0.362,0.882,3,-3.717,0.0973,0.0791,0.0,0.15,0.864,199.811,3.09
2018,The Greatest Show,72,The Greatest Showman (Original Motion Picture Soundtrack),Hugh Jackman,"['hollywood', 'show tunes']",,67,0.417,0.824,11,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92,5.04
2018,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",72,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,"['pop dance', 'uk dance', 'uk funky']",pop,72,0.653,0.809,0,-4.057,0.0474,0.194,0.0,0.165,0.55,92.213,3.51
2018,Bodak Yellow,72,Invasion of Privacy,Cardi B,"['pop', 'rap']",pop,81,0.926,0.703,11,-6.337,0.103,0.0659,0.0,0.231,0.485,125.022,3.73
2018,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",72,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",mgk,"['ohio hip hop', 'pop rap']",hip hop,79,0.653,0.718,3,-5.232,0.213,0.00413,0.0,0.0537,0.216,82.034,3.38
2019,Bohemian Rhapsody - Remastered 2011,72,A Night At The Opera (Deluxe Remastered Version),Queen,"['classic rock', 'glam rock', 'rock']",rock,85,0.392,0.402,0,-9.961,0.0536,0.288,0.0,0.243,0.228,143.883,5.91
2019,One Thing Right,72,One Thing Right,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']",pop,84,0.659,0.625,4,-2.253,0.045,0.0644,0.0,0.582,0.442,88.042,3.03
2019,Adan y Eva,72,Homerun,Paulo Londra,"['argentine hip hop', 'trap argentino', 'trap latino', 'urbano latino']",hip hop,74,0.767,0.709,1,-4.47,0.336,0.323,0.0,0.0745,0.72,171.993,4.28
2019,Secreto,72,Secreto,Anuel AA,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",rap,87,0.807,0.803,11,-4.156,0.126,0.602,0.00853,0.136,0.706,91.987,4.31
2020,Good News,72,Circles,Mac Miller,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,82,0.794,0.32,1,-12.92,0.173,0.853,0.134,0.112,0.241,174.088,5.7
2020,Put Your Records On,72,Put Your Records On,Ritt Momney,['bedroom pop'],pop,56,0.399,0.491,6,-10.778,0.0538,0.0563,0.00089,0.11,0.151,91.066,3.51
2020,Take You Dancing,72,Take You Dancing,Jason Derulo,"['dance pop', 'pop']",pop,79,0.789,0.711,2,-4.248,0.041,0.0332,0.0,0.0876,0.753,112.985,3.17
2021,MONTERO (Call Me By Your Name),72,MONTERO (Call Me By Your Name),Lil Nas X,['lgbtq+ hip hop'],hip hop,76,0.61,0.508,8,-6.682,0.152,0.297,0.0,0.384,0.758,178.818,2.3
2021,BICHOTA,72,BICHOTA,KAROL G,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",rap,90,0.863,0.666,1,-4.158,0.152,0.212,0.000493,0.103,0.838,163.908,2.98
2021,Summer of Love (Shawn Mendes & Tainy),72,Summer Of Love,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",pop,82,0.776,0.808,11,-4.501,0.117,0.0297,0.000127,0.103,0.494,123.988,3.07
2022,Envolver,72,Envolver,Anitta,"['funk pop', 'funk rj', 'pagode baiano', 'pop', 'pop nacional']",pop,81,0.812,0.736,4,-5.421,0.0833,0.152,0.00254,0.0914,0.396,91.993,3.23
2022,Pink Venom,72,Pink Venom,BLACKPINK,"['k-pop', 'k-pop girl group', 'pop']",pop,81,0.798,0.697,0,-7.139,0.0891,0.0202,0.0,0.259,0.745,90.031,3.12
2022,All For Us,72,Imagination & the Misfit Kid,Labrinth,"['indie poptimism', 'pop']",pop,78,0.46,0.66,3,-6.642,0.0652,0.0108,0.000139,0.34,0.18,141.722,3.2
2022,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,72,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.247,0.299,9,-6.083,0.0315,0.899,0.0,0.131,0.172,177.115,3.28
2022,One Right Now (with The Weeknd),72,One Right Now,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",rap,88,0.687,0.781,1,-4.806,0.053,0.0361,0.0,0.0755,0.688,97.014,3.23
2022,pushin P (feat. Young Thug),72,DS4EVER,Gunna,"['atl hip hop', 'melodic rap', 'rap', 'trap']",hip hop,84,0.773,0.422,1,-4.572,0.187,0.00783,0.00693,0.129,0.488,77.502,2.27
2022,Thousand Miles,72,Thousand Miles,The Kid LAROI,['australian hip hop'],hip hop,79,0.376,0.657,7,-4.658,0.0768,0.0858,0.0,0.0884,0.203,80.565,2.75
2023,In Ha Mood,72,In Ha Mood,Ice Spice,['bronx drill'],,75,0.768,0.74,0,-6.595,0.336,0.696,6.81e-06,0.23,0.532,141.059,2.16
2023,Never Felt So Alone,72,Never Felt So Alone,Labrinth,"['indie poptimism', 'pop']",pop,78,0.436,0.409,5,-4.438,0.0533,0.499,0.000166,0.38,0.363,98.357,2.67
2000,Thong Song,71,Unleash The Dragon,Sisqo,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'urban contemporary']",r&b,58,0.706,0.888,2,-6.959,0.0654,0.119,9.64e-05,0.07,0.714,121.549,4.23
2000,Sandstorm,71,"Before the Storm, Special Edition",Darude,"['eurodance', 'finnish edm']",,59,0.528,0.965,11,-7.984,0.0465,0.141,0.985,0.0797,0.587,136.065,3.76
2000,"Jumpin', Jumpin'",71,The Writing's On The Wall,Destiny's Child,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",pop,72,0.771,0.685,1,-4.639,0.0567,0.00543,0.00157,0.0537,0.683,88.997,3.84
2000,7 Days,71,Born to Do It,Craig David,['british soul'],,64,0.659,0.812,4,-7.499,0.0487,0.23,0.0,0.0951,0.888,83.014,3.92
2000,Party Up,71,...And Then There Was X,DMX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",hip hop,71,0.51,0.931,11,-3.302,0.347,0.0738,0.0,0.5,0.53,201.936,4.48
2000,Big Pimpin',71,Vol. 3... Life And Times Of S. Carter,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",hip hop,84,0.88,0.814,11,-6.307,0.14,0.168,0.00672,0.0584,0.942,138.083,4.72
2000,It's Gonna Be Me,71,No Strings Attached,*NSYNC,"['boy band', 'dance pop', 'pop']",pop,70,0.636,0.873,0,-4.672,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,3.21
2000,Breathless,71,In Blue,The Corrs,"['celtic rock', 'europop', 'pop rock']",rock,61,0.607,0.82,11,-7.754,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,3.46
2001,Clint Eastwood,71,Gorillaz,Gorillaz,"['alternative hip hop', 'modern rock', 'rock']",hip hop,79,0.663,0.694,10,-8.627,0.171,0.0253,0.0,0.0698,0.525,167.953,5.68
2001,Survivor,71,Survivor,Destiny's Child,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",pop,72,0.514,0.911,1,-2.027,0.41,0.0559,0.0,0.775,0.619,161.109,4.23
2001,Hit 'Em Up Style (Oops!),71,So Blu,Blu Cantrell,"['hip pop', 'urban contemporary']",pop,58,0.667,0.773,5,-4.983,0.0586,0.201,0.0,0.404,0.667,89.976,4.18
2003,03' Bonnie & Clyde,71,The Blueprint 2: The Gift & The Curse,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",hip hop,84,0.759,0.678,9,-5.148,0.314,0.23,0.0,0.15,0.327,89.64,3.43
2003,Superstar,71,Thank You,Jamelia,"['europop', 'talent show']",pop,53,0.801,0.645,1,-6.93,0.0356,0.046,0.0,0.0357,0.824,110.011,3.59
2003,Rock Wit U (Awww Baby),71,Chapter II,Ashanti,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",pop,71,0.71,0.797,4,-3.006,0.0582,0.408,0.0,0.16,0.849,94.998,3.49
2004,I'm Still in Love with You (feat. Sasha),71,Dutty Rock (20th Anniversary),Sean Paul,"['dance pop', 'dancehall', 'pop', 'pop rap']",pop,81,0.765,0.666,7,-5.384,0.172,0.103,0.0,0.116,0.757,87.002,4.56
2004,These Words,71,Unwritten,Natasha Bedingfield,"['dance pop', 'pop', 'post-teen pop']",pop,76,0.734,0.636,5,-7.03,0.0815,0.0322,0.0,0.0808,0.931,96.987,3.61
2004,Roses,71,Speakerboxxx/The Love Below,Outkast,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",hip hop,75,0.751,0.708,0,-5.653,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,6.16
2004,Goodies (feat. Petey Pablo),71,Goodies,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",pop,70,0.826,0.647,5,-6.306,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,3.72
2005,I'm Sprung,71,Rappa Ternt Sanga (Expanded Edition),T-Pain,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",pop,79,0.728,0.327,0,-11.596,0.0999,0.0948,0.0,0.103,0.195,100.0,3.85
2005,Dakota,71,Language.Sex.Violence.Other?,Stereophonics,"['britpop', 'welsh rock']",pop,63,0.506,0.93,4,-3.499,0.0675,0.129,0.00682,0.0931,0.305,146.994,4.96
2005,Banana Pancakes,71,In Between Dreams,Jack Johnson,['neo mellow'],,76,0.816,0.375,7,-8.053,0.0996,0.607,8.66e-06,0.0933,0.615,114.303,3.2
2006,Irreplaceable,71,B'Day Deluxe Edition,BeyoncÈ,"['pop', 'r&b']",pop,93,0.447,0.694,7,-4.637,0.382,0.0293,5.46e-06,0.167,0.509,175.868,3.8
2006,Unfaithful,71,A Girl Like Me,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.588,0.391,0,-8.607,0.0334,0.839,0.0,0.227,0.349,144.069,3.78
2006,Sexy Love,71,In My Own Words,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",pop,81,0.693,0.516,8,-6.446,0.0413,0.297,0.000127,0.0604,0.494,94.02,3.68
2006,Love Generation - Radio Edit,71,Love Generation (Radio Edit),Bob Sinclar,"['disco house', 'filter house']",,69,0.723,0.856,1,-3.569,0.0673,0.146,0.000155,0.0798,0.553,128.047,3.4
2006,Far Away,71,All the Right Reasons,Nickelback,"['alternative metal', 'canadian rock', 'post-grunge']",rock,78,0.518,0.797,6,-5.153,0.0309,0.000681,0.0,0.107,0.293,132.918,3.97
2007,Fluorescent Adolescent,71,Favourite Worst Nightmare (Standard Version),Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",rock,86,0.646,0.813,6,-5.29,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,2.89
2007,Beautiful Liar,71,B'Day Deluxe Edition,BeyoncÈ,"['pop', 'r&b']",pop,93,0.764,0.751,8,-3.74,0.0703,0.00554,0.000237,0.164,0.418,91.977,3.33
2007,Shut Up And Drive,71,Good Girl Gone Bad: Reloaded,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.735,0.826,1,-4.902,0.0349,0.00101,0.129,0.197,0.74,132.964,3.54
2007,"This Ain't A Scene, It's An Arms Race",71,Infinity On High,Fall Out Boy,"['emo', 'modern rock', 'pop', 'rock']",rock,80,0.435,0.887,9,-4.07,0.0636,0.000747,0.0,0.0327,0.408,199.935,3.53
2007,Glamorous,71,The Dutchess,Fergie,"['dance pop', 'pop']",pop,69,0.81,0.755,0,-6.408,0.199,0.291,0.0,0.0857,0.625,130.991,4.11
2008,I Kissed A Girl,71,One Of The Boys,Katy Perry,['pop'],pop,84,0.699,0.76,5,-3.173,0.0677,0.00223,0.0,0.132,0.696,129.996,2.99
2008,Addicted,71,Saving Abel,Saving Abel,"['alternative metal', 'nu metal', 'post-grunge']",,56,0.512,0.864,7,-4.146,0.0338,0.000821,0.0,0.0982,0.527,138.018,3.71
2008,See You Again,71,Meet Miley Cyrus,Miley Cyrus,['pop'],pop,86,0.692,0.911,9,-5.098,0.177,0.015,7.71e-05,0.112,0.8,138.975,3.17
2008,Chasing Pavements,71,19,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",pop,85,0.616,0.47,5,-6.092,0.0253,0.291,0.0,0.111,0.325,80.03,3.51
2008,A-Punk,71,Vampire Weekend,Vampire Weekend,"['baroque pop', 'chamber pop', 'garage rock', 'indie rock', 'indietronica', 'modern rock']",pop,71,0.551,0.819,2,-4.489,0.0525,0.0103,0.0437,0.153,0.846,174.917,2.3
2009,LoveGame,71,The Fame,Lady Gaga,"['art pop', 'dance pop', 'pop']",pop,85,0.894,0.678,6,-5.611,0.0523,0.00569,2.43e-06,0.317,0.844,105.024,3.61
2009,If Today Was Your Last Day,71,Dark Horse,Nickelback,"['alternative metal', 'canadian rock', 'post-grunge']",rock,78,0.485,0.911,3,-5.749,0.0355,8.67e-05,0.0,0.092,0.568,89.956,4.15
2009,Beautiful,71,Freedom,Akon,['dance pop'],pop,81,0.739,0.945,0,-4.443,0.0881,0.125,0.0,0.112,0.627,130.018,5.22
2009,Little Lion Man,71,Sigh No More,Mumford & Sons,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",rock,72,0.52,0.496,5,-8.121,0.0271,0.0234,2.05e-05,0.0905,0.496,138.81,4.12
2009,Haven't Met You Yet,71,Crazy Love,Michael BublÈ,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",pop,74,0.615,0.733,8,-4.808,0.0335,0.152,0.0,0.109,0.796,122.58,4.08
